timestep,l2_norm,infinity_norm
52062,7.20012e-06,1.40881e-07
52063,7.19739e-06,1.4079e-07
52064,7.19456e-06,1.40699e-07
52065,7.19182e-06,1.40699e-07
52066,7.18902e-06,1.40699e-07
52067,7.18622e-06,1.40608e-07
52068,7.18342e-06,1.40517e-07
52069,7.18067e-06,1.40426e-07
52070,7.17783e-06,1.40426e-07
52071,7.17505e-06,1.40335e-07
52072,7.17225e-06,1.40335e-07
52073,7.16946e-06,1.40244e-07
52074,7.16671e-06,1.40244e-07
52075,7.16388e-06,1.40153e-07
52076,7.16121e-06,1.40062e-07
52077,7.15839e-06,1.40062e-07
52078,7.15558e-06,1.39971e-07
52079,7.15277e-06,1.39971e-07
52080,7.15004e-06,1.3988e-07
52081,7.14723e-06,1.39789e-07
52082,7.14446e-06,1.39789e-07
52083,7.14169e-06,1.39698e-07
52084,7.13889e-06,1.39698e-07
52085,7.13611e-06,1.39607e-07
52086,7.13334e-06,1.39607e-07
52087,7.13057e-06,1.39426e-07
52088,7.12779e-06,1.39426e-07
52089,7.12503e-06,1.39426e-07
52090,7.12226e-06,1.39335e-07
52091,7.11951e-06,1.39244e-07
52092,7.11671e-06,1.39244e-07
52093,7.11396e-06,1.39153e-07
52094,7.1112e-06,1.39153e-07
52095,7.10845e-06,1.39062e-07
52096,7.10564e-06,1.38971e-07
52097,7.10294e-06,1.38971e-07
52098,7.10016e-06,1.3888e-07
52099,7.09736e-06,1.3888e-07
52100,7.09462e-06,1.38789e-07
52101,7.0919e-06,1.38698e-07
52102,7.0891e-06,1.38698e-07
52103,7.08634e-06,1.38607e-07
52104,7.08357e-06,1.38607e-07
52105,7.08086e-06,1.38516e-07
52106,7.07816e-06,1.38425e-07
52107,7.07539e-06,1.38425e-07
52108,7.0726e-06,1.38334e-07
52109,7.06988e-06,1.38334e-07
52110,7.06711e-06,1.38243e-07
52111,7.06435e-06,1.38152e-07
52112,7.06163e-06,1.38152e-07
52113,7.0589e-06,1.38061e-07
52114,7.05611e-06,1.38061e-07
52115,7.05337e-06,1.3797e-07
52116,7.0506e-06,1.3797e-07
52117,7.04794e-06,1.37879e-07
52118,7.04519e-06,1.37788e-07
52119,7.04242e-06,1.37788e-07
52120,7.03968e-06,1.37697e-07
52121,7.03698e-06,1.37607e-07
52122,7.03425e-06,1.37607e-07
52123,7.03152e-06,1.37607e-07
52124,7.02875e-06,1.37516e-07
52125,7.02602e-06,1.37425e-07
52126,7.02329e-06,1.37425e-07
52127,7.02057e-06,1.37334e-07
52128,7.01781e-06,1.37243e-07
52129,7.01512e-06,1.37243e-07
52130,7.01237e-06,1.37152e-07
52131,7.00965e-06,1.37152e-07
52132,7.00694e-06,1.37061e-07
52133,7.00423e-06,1.37061e-07
52134,7.00155e-06,1.3697e-07
52135,6.9988e-06,1.3697e-07
52136,6.99605e-06,1.36879e-07
52137,6.99333e-06,1.36788e-07
52138,6.9906e-06,1.36697e-07
52139,6.98791e-06,1.36697e-07
52140,6.98521e-06,1.36697e-07
52141,6.9825e-06,1.36606e-07
52142,6.97976e-06,1.36515e-07
52143,6.97707e-06,1.36515e-07
52144,6.97434e-06,1.36424e-07
52145,6.97165e-06,1.36424e-07
52146,6.96894e-06,1.36333e-07
52147,6.96623e-06,1.36242e-07
52148,6.96354e-06,1.36242e-07
52149,6.96078e-06,1.36151e-07
52150,6.95807e-06,1.36151e-07
52151,6.95539e-06,1.3606e-07
52152,6.9527e-06,1.35969e-07
52153,6.94996e-06,1.35969e-07
52154,6.94728e-06,1.35879e-07
52155,6.94456e-06,1.35879e-07
52156,6.94184e-06,1.35788e-07
52157,6.93924e-06,1.35788e-07
52158,6.93651e-06,1.35697e-07
52159,6.93375e-06,1.35606e-07
52160,6.93109e-06,1.35606e-07
52161,6.92837e-06,1.35515e-07
52162,6.92573e-06,1.35515e-07
52163,6.92305e-06,1.35424e-07
52164,6.92035e-06,1.35424e-07
52165,6.91768e-06,1.35333e-07
52166,6.91501e-06,1.35242e-07
52167,6.9123e-06,1.35242e-07
52168,6.90961e-06,1.35151e-07
52169,6.90691e-06,1.35151e-07
52170,6.90422e-06,1.3506e-07
52171,6.90153e-06,1.34969e-07
52172,6.89881e-06,1.34969e-07
52173,6.89617e-06,1.34878e-07
52174,6.89351e-06,1.34878e-07
52175,6.89081e-06,1.34787e-07
52176,6.88812e-06,1.34787e-07
52177,6.88548e-06,1.34696e-07
52178,6.88278e-06,1.34605e-07
52179,6.88014e-06,1.34605e-07
52180,6.87741e-06,1.34514e-07
52181,6.8748e-06,1.34514e-07
52182,6.87207e-06,1.34423e-07
52183,6.86945e-06,1.34423e-07
52184,6.86676e-06,1.34332e-07
52185,6.8641e-06,1.34241e-07
52186,6.86141e-06,1.34241e-07
52187,6.85877e-06,1.3415e-07
52188,6.85608e-06,1.3415e-07
52189,6.85341e-06,1.3406e-07
52190,6.8507e-06,1.33969e-07
52191,6.84807e-06,1.33969e-07
52192,6.84538e-06,1.33969e-07
52193,6.84276e-06,1.33878e-07
52194,6.84009e-06,1.33787e-07
52195,6.83747e-06,1.33787e-07
52196,6.83479e-06,1.33696e-07
52197,6.83217e-06,1.33696e-07
52198,6.82949e-06,1.33605e-07
52199,6.82687e-06,1.33605e-07
52200,6.82419e-06,1.33514e-07
52201,6.82156e-06,1.33423e-07
52202,6.81886e-06,1.33423e-07
52203,6.81623e-06,1.33332e-07
52204,6.81359e-06,1.33332e-07
52205,6.81089e-06,1.33241e-07
52206,6.80831e-06,1.3315e-07
52207,6.80564e-06,1.3315e-07
52208,6.80295e-06,1.33059e-07
52209,6.8003e-06,1.33059e-07
52210,6.79766e-06,1.32968e-07
52211,6.79505e-06,1.32968e-07
52212,6.79239e-06,1.32877e-07
52213,6.78976e-06,1.32786e-07
52214,6.78719e-06,1.32786e-07
52215,6.7845e-06,1.32695e-07
52216,6.78184e-06,1.32695e-07
52217,6.77922e-06,1.32604e-07
52218,6.7766e-06,1.32604e-07
52219,6.77397e-06,1.32513e-07
52220,6.77137e-06,1.32422e-07
52221,6.76871e-06,1.32422e-07
52222,6.76608e-06,1.32331e-07
52223,6.76341e-06,1.32331e-07
52224,6.76082e-06,1.32241e-07
52225,6.75819e-06,1.32241e-07
52226,6.75555e-06,1.3215e-07
52227,6.75296e-06,1.32059e-07
52228,6.7503e-06,1.32059e-07
52229,6.74771e-06,1.32059e-07
52230,6.74513e-06,1.31968e-07
52231,6.74244e-06,1.31877e-07
52232,6.73986e-06,1.31877e-07
52233,6.73723e-06,1.31786e-07
52234,6.73459e-06,1.31786e-07
52235,6.73199e-06,1.31695e-07
52236,6.72934e-06,1.31604e-07
52237,6.72668e-06,1.31604e-07
52238,6.72415e-06,1.31604e-07
52239,6.72152e-06,1.31513e-07
52240,6.71894e-06,1.31422e-07
52241,6.71623e-06,1.31422e-07
52242,6.71371e-06,1.31331e-07
52243,6.71107e-06,1.31331e-07
52244,6.70846e-06,1.3124e-07
52245,6.70585e-06,1.31149e-07
52246,6.70323e-06,1.31149e-07
52247,6.70062e-06,1.31058e-07
52248,6.69803e-06,1.31058e-07
52249,6.69546e-06,1.30967e-07
52250,6.69285e-06,1.30876e-07
52251,6.69019e-06,1.30876e-07
52252,6.68765e-06,1.30876e-07
52253,6.68506e-06,1.30785e-07
52254,6.68242e-06,1.30694e-07
52255,6.67986e-06,1.30694e-07
52256,6.67722e-06,1.30603e-07
52257,6.67463e-06,1.30603e-07
52258,6.67202e-06,1.30512e-07
52259,6.66944e-06,1.30512e-07
52260,6.66688e-06,1.30422e-07
52261,6.66427e-06,1.30331e-07
52262,6.66175e-06,1.30331e-07
52263,6.65909e-06,1.3024e-07
52264,6.65653e-06,1.3024e-07
52265,6.65401e-06,1.30149e-07
52266,6.65139e-06,1.30149e-07
52267,6.64879e-06,1.30058e-07
52268,6.64621e-06,1.29967e-07
52269,6.64365e-06,1.29967e-07
52270,6.64102e-06,1.29967e-07
52271,6.63841e-06,1.29876e-07
52272,6.63584e-06,1.29876e-07
52273,6.63329e-06,1.29785e-07
52274,6.63069e-06,1.29694e-07
52275,6.62814e-06,1.29603e-07
52276,6.62554e-06,1.29603e-07
52277,6.62295e-06,1.29603e-07
52278,6.62036e-06,1.29512e-07
52279,6.6178e-06,1.29512e-07
52280,6.61531e-06,1.29421e-07
52281,6.61267e-06,1.2933e-07
52282,6.61012e-06,1.2933e-07
52283,6.60753e-06,1.29239e-07
52284,6.60498e-06,1.29239e-07
52285,6.60237e-06,1.29148e-07
52286,6.59983e-06,1.29148e-07
52287,6.59727e-06,1.29057e-07
52288,6.59472e-06,1.29057e-07
52289,6.59217e-06,1.28966e-07
52290,6.58957e-06,1.28875e-07
52291,6.58699e-06,1.28875e-07
52292,6.58447e-06,1.28784e-07
52293,6.58191e-06,1.28784e-07
52294,6.57937e-06,1.28694e-07
52295,6.5768e-06,1.28694e-07
52296,6.57425e-06,1.28603e-07
52297,6.57167e-06,1.28512e-07
52298,6.56921e-06,1.28512e-07
52299,6.56658e-06,1.28512e-07
52300,6.56402e-06,1.28421e-07
52301,6.5615e-06,1.2833e-07
52302,6.55896e-06,1.2833e-07
52303,6.55634e-06,1.28239e-07
52304,6.55386e-06,1.28239e-07
52305,6.5513e-06,1.28148e-07
52306,6.54874e-06,1.28148e-07
52307,6.54618e-06,1.28057e-07
52308,6.54368e-06,1.27966e-07
52309,6.54111e-06,1.27966e-07
52310,6.53854e-06,1.27966e-07
52311,6.53597e-06,1.27875e-07
52312,6.53342e-06,1.27784e-07
52313,6.53087e-06,1.27784e-07
52314,6.5284e-06,1.27693e-07
52315,6.52585e-06,1.27693e-07
52316,6.52333e-06,1.27602e-07
52317,6.5208e-06,1.27602e-07
52318,6.51829e-06,1.27511e-07
52319,6.51573e-06,1.27511e-07
52320,6.51318e-06,1.2742e-07
52321,6.51068e-06,1.2742e-07
52322,6.50814e-06,1.27329e-07
52323,6.50561e-06,1.27238e-07
52324,6.50308e-06,1.27238e-07
52325,6.50056e-06,1.27147e-07
52326,6.49805e-06,1.27147e-07
52327,6.49554e-06,1.27056e-07
52328,6.49299e-06,1.27056e-07
52329,6.4905e-06,1.26965e-07
52330,6.488e-06,1.26965e-07
52331,6.48542e-06,1.26875e-07
52332,6.48293e-06,1.26784e-07
52333,6.48035e-06,1.26784e-07
52334,6.47783e-06,1.26693e-07
52335,6.47535e-06,1.26693e-07
52336,6.47278e-06,1.26602e-07
52337,6.47028e-06,1.26602e-07
52338,6.46776e-06,1.26511e-07
52339,6.46525e-06,1.26511e-07
52340,6.46275e-06,1.2642e-07
52341,6.46025e-06,1.2642e-07
52342,6.45777e-06,1.26329e-07
52343,6.45523e-06,1.26329e-07
52344,6.4527e-06,1.26238e-07
52345,6.45021e-06,1.26147e-07
52346,6.44766e-06,1.26147e-07
52347,6.4452e-06,1.26147e-07
52348,6.44271e-06,1.26056e-07
52349,6.44019e-06,1.25965e-07
52350,6.43762e-06,1.25965e-07
52351,6.43522e-06,1.25874e-07
52352,6.43269e-06,1.25874e-07
52353,6.43021e-06,1.25783e-07
52354,6.42768e-06,1.25783e-07
52355,6.42521e-06,1.25692e-07
52356,6.42272e-06,1.25601e-07
52357,6.42024e-06,1.25601e-07
52358,6.41775e-06,1.2551e-07
52359,6.41521e-06,1.2551e-07
52360,6.41274e-06,1.25419e-07
52361,6.41022e-06,1.25419e-07
52362,6.40776e-06,1.25328e-07
52363,6.40524e-06,1.25328e-07
52364,6.40273e-06,1.25237e-07
52365,6.40025e-06,1.25237e-07
52366,6.39779e-06,1.25146e-07
52367,6.39524e-06,1.25146e-07
52368,6.39282e-06,1.25056e-07
52369,6.39031e-06,1.25056e-07
52370,6.38788e-06,1.24965e-07
52371,6.38538e-06,1.24965e-07
52372,6.38293e-06,1.24874e-07
52373,6.38043e-06,1.24874e-07
52374,6.37792e-06,1.24783e-07
52375,6.37541e-06,1.24783e-07
52376,6.37294e-06,1.24692e-07
52377,6.3705e-06,1.24601e-07
52378,6.36801e-06,1.24601e-07
52379,6.36557e-06,1.2451e-07
52380,6.36308e-06,1.2451e-07
52381,6.36062e-06,1.24419e-07
52382,6.35815e-06,1.24419e-07
52383,6.35569e-06,1.24328e-07
52384,6.35313e-06,1.24328e-07
52385,6.35073e-06,1.24237e-07
52386,6.34823e-06,1.24146e-07
52387,6.34577e-06,1.24146e-07
52388,6.34328e-06,1.24055e-07
52389,6.34086e-06,1.24055e-07
52390,6.33837e-06,1.23964e-07
52391,6.33592e-06,1.23964e-07
52392,6.33344e-06,1.23873e-07
52393,6.33098e-06,1.23873e-07
52394,6.32853e-06,1.23782e-07
52395,6.32607e-06,1.23782e-07
52396,6.32358e-06,1.23691e-07
52397,6.32115e-06,1.23691e-07
52398,6.31868e-06,1.236e-07
52399,6.31625e-06,1.236e-07
52400,6.31379e-06,1.23509e-07
52401,6.31136e-06,1.23418e-07
52402,6.30892e-06,1.23418e-07
52403,6.30644e-06,1.23418e-07
52404,6.30399e-06,1.23327e-07
52405,6.30156e-06,1.23327e-07
52406,6.29911e-06,1.23237e-07
52407,6.29668e-06,1.23146e-07
52408,6.29421e-06,1.23146e-07
52409,6.29175e-06,1.23055e-07
52410,6.28926e-06,1.23055e-07
52411,6.28689e-06,1.22964e-07
52412,6.28444e-06,1.22964e-07
52413,6.28193e-06,1.22873e-07
52414,6.27951e-06,1.22873e-07
52415,6.27712e-06,1.22782e-07
52416,6.27468e-06,1.22782e-07
52417,6.27221e-06,1.22691e-07
52418,6.26977e-06,1.22691e-07
52419,6.26734e-06,1.226e-07
52420,6.26489e-06,1.226e-07
52421,6.26248e-06,1.22509e-07
52422,6.26006e-06,1.22418e-07
52423,6.25768e-06,1.22418e-07
52424,6.25521e-06,1.22418e-07
52425,6.25273e-06,1.22327e-07
52426,6.25034e-06,1.22236e-07
52427,6.24791e-06,1.22236e-07
52428,6.24547e-06,1.22145e-07
52429,6.24299e-06,1.22145e-07
52430,6.24061e-06,1.22054e-07
52431,6.23814e-06,1.22054e-07
52432,6.23575e-06,1.22054e-07
52433,6.23338e-06,1.21963e-07
52434,6.23093e-06,1.21872e-07
52435,6.2285e-06,1.21872e-07
52436,6.22606e-06,1.21781e-07
52437,6.22364e-06,1.21781e-07
52438,6.22121e-06,1.2169e-07
52439,6.21883e-06,1.2169e-07
52440,6.21642e-06,1.21599e-07
52441,6.21399e-06,1.21599e-07
52442,6.21155e-06,1.21508e-07
52443,6.20916e-06,1.21508e-07
52444,6.20673e-06,1.21418e-07
52445,6.20431e-06,1.21418e-07
52446,6.20191e-06,1.21327e-07
52447,6.19945e-06,1.21236e-07
52448,6.19708e-06,1.21236e-07
52449,6.19474e-06,1.21145e-07
52450,6.19232e-06,1.21145e-07
52451,6.18985e-06,1.21145e-07
52452,6.18752e-06,1.21054e-07
52453,6.18507e-06,1.20963e-07
52454,6.18268e-06,1.20963e-07
52455,6.18025e-06,1.20872e-07
52456,6.17781e-06,1.20872e-07
52457,6.17548e-06,1.20781e-07
52458,6.17308e-06,1.20781e-07
52459,6.17062e-06,1.2069e-07
52460,6.16823e-06,1.2069e-07
52461,6.16589e-06,1.20599e-07
52462,6.16347e-06,1.20599e-07
52463,6.16106e-06,1.20508e-07
52464,6.15864e-06,1.20508e-07
52465,6.15627e-06,1.20417e-07
52466,6.15389e-06,1.20417e-07
52467,6.15154e-06,1.20326e-07
52468,6.1491e-06,1.20326e-07
52469,6.14676e-06,1.20235e-07
52470,6.14433e-06,1.20235e-07
52471,6.14193e-06,1.20144e-07
52472,6.13952e-06,1.20144e-07
52473,6.13716e-06,1.20053e-07
52474,6.13478e-06,1.20053e-07
52475,6.13239e-06,1.19962e-07
52476,6.12998e-06,1.19962e-07
52477,6.1276e-06,1.19962e-07
52478,6.12522e-06,1.1978e-07
52479,6.12282e-06,1.1978e-07
52480,6.12047e-06,1.1969e-07
52481,6.11808e-06,1.1969e-07
52482,6.11572e-06,1.19599e-07
52483,6.11337e-06,1.19599e-07
52484,6.111e-06,1.19599e-07
52485,6.10864e-06,1.19508e-07
52486,6.10627e-06,1.19508e-07
52487,6.10386e-06,1.19417e-07
52488,6.10154e-06,1.19326e-07
52489,6.09915e-06,1.19326e-07
52490,6.09676e-06,1.19235e-07
52491,6.09437e-06,1.19235e-07
52492,6.09204e-06,1.19144e-07
52493,6.08968e-06,1.19144e-07
52494,6.08729e-06,1.19053e-07
52495,6.08494e-06,1.19053e-07
52496,6.08256e-06,1.18962e-07
52497,6.08021e-06,1.18962e-07
52498,6.07781e-06,1.18871e-07
52499,6.07549e-06,1.18871e-07
52500,6.07311e-06,1.1878e-07
52501,6.07073e-06,1.1878e-07
52502,6.06842e-06,1.18689e-07
52503,6.06607e-06,1.18689e-07
52504,6.06367e-06,1.18598e-07
52505,6.06128e-06,1.18598e-07
52506,6.05897e-06,1.18507e-07
52507,6.0566e-06,1.18507e-07
52508,6.05422e-06,1.18416e-07
52509,6.0519e-06,1.18416e-07
52510,6.04957e-06,1.18325e-07
52511,6.04719e-06,1.18325e-07
52512,6.04482e-06,1.18234e-07
52513,6.0425e-06,1.18234e-07
52514,6.04013e-06,1.18143e-07
52515,6.03783e-06,1.18143e-07
52516,6.03547e-06,1.18052e-07
52517,6.0331e-06,1.18052e-07
52518,6.03074e-06,1.17961e-07
52519,6.02841e-06,1.17961e-07
52520,6.02603e-06,1.17871e-07
52521,6.0237e-06,1.17871e-07
52522,6.02138e-06,1.1778e-07
52523,6.0191e-06,1.1778e-07
52524,6.0167e-06,1.17689e-07
52525,6.01437e-06,1.17689e-07
52526,6.01202e-06,1.17598e-07
52527,6.00971e-06,1.17598e-07
52528,6.00737e-06,1.17507e-07
52529,6.00504e-06,1.17507e-07
52530,6.00271e-06,1.17416e-07
52531,6.00038e-06,1.17416e-07
52532,5.99805e-06,1.17325e-07
52533,5.99574e-06,1.17325e-07
52534,5.99341e-06,1.17234e-07
52535,5.99101e-06,1.17234e-07
52536,5.98876e-06,1.17143e-07
52537,5.98639e-06,1.17143e-07
52538,5.98404e-06,1.17052e-07
52539,5.98175e-06,1.17052e-07
52540,5.97943e-06,1.16961e-07
52541,5.97711e-06,1.16961e-07
52542,5.97477e-06,1.1687e-07
52543,5.97242e-06,1.1687e-07
52544,5.97011e-06,1.16779e-07
52545,5.96777e-06,1.16779e-07
52546,5.96548e-06,1.16688e-07
52547,5.96318e-06,1.16688e-07
52548,5.96084e-06,1.16597e-07
52549,5.95858e-06,1.16597e-07
52550,5.95622e-06,1.16506e-07
52551,5.95392e-06,1.16506e-07
52552,5.95157e-06,1.16415e-07
52553,5.94929e-06,1.16415e-07
52554,5.94697e-06,1.16324e-07
52555,5.94463e-06,1.16324e-07
52556,5.94237e-06,1.16233e-07
52557,5.94003e-06,1.16233e-07
52558,5.93771e-06,1.16142e-07
52559,5.93542e-06,1.16142e-07
52560,5.93312e-06,1.16052e-07
52561,5.93082e-06,1.16052e-07
52562,5.9285e-06,1.15961e-07
52563,5.92624e-06,1.15961e-07
52564,5.9239e-06,1.1587e-07
52565,5.9216e-06,1.1587e-07
52566,5.91926e-06,1.15779e-07
52567,5.91702e-06,1.15688e-07
52568,5.91466e-06,1.15688e-07
52569,5.91238e-06,1.15688e-07
52570,5.91013e-06,1.15597e-07
52571,5.90779e-06,1.15597e-07
52572,5.90546e-06,1.15506e-07
52573,5.9032e-06,1.15506e-07
52574,5.90093e-06,1.15415e-07
52575,5.89863e-06,1.15415e-07
52576,5.89629e-06,1.15324e-07
52577,5.89406e-06,1.15324e-07
52578,5.89173e-06,1.15233e-07
52579,5.88942e-06,1.15233e-07
52580,5.88717e-06,1.15142e-07
52581,5.88486e-06,1.15142e-07
52582,5.88258e-06,1.15051e-07
52583,5.88032e-06,1.15051e-07
52584,5.87805e-06,1.1496e-07
52585,5.87573e-06,1.1496e-07
52586,5.87341e-06,1.14869e-07
52587,5.87117e-06,1.14869e-07
52588,5.8689e-06,1.14869e-07
52589,5.86659e-06,1.14778e-07
52590,5.86435e-06,1.14687e-07
52591,5.86203e-06,1.14687e-07
52592,5.85982e-06,1.14596e-07
52593,5.85751e-06,1.14596e-07
52594,5.85521e-06,1.14505e-07
52595,5.85296e-06,1.14505e-07
52596,5.85069e-06,1.14505e-07
52597,5.84836e-06,1.14414e-07
52598,5.84611e-06,1.14323e-07
52599,5.84386e-06,1.14323e-07
52600,5.84158e-06,1.14323e-07
52601,5.8393e-06,1.14233e-07
52602,5.83709e-06,1.14233e-07
52603,5.83479e-06,1.14142e-07
52604,5.83249e-06,1.14142e-07
52605,5.83023e-06,1.14051e-07
52606,5.82795e-06,1.1396e-07
52607,5.82571e-06,1.14051e-07
52608,5.82345e-06,1.1396e-07
52609,5.82121e-06,1.13869e-07
52610,5.81892e-06,1.13869e-07
52611,5.81666e-06,1.13778e-07
52612,5.81441e-06,1.13687e-07
52613,5.81211e-06,1.13687e-07
52614,5.80989e-06,1.13687e-07
52615,5.80767e-06,1.13596e-07
52616,5.80539e-06,1.13596e-07
52617,5.80312e-06,1.13505e-07
52618,5.80089e-06,1.13505e-07
52619,5.79858e-06,1.13414e-07
52620,5.79638e-06,1.13414e-07
52621,5.79411e-06,1.13414e-07
52622,5.79189e-06,1.13323e-07
52623,5.78961e-06,1.13232e-07
52624,5.78739e-06,1.13232e-07
52625,5.78511e-06,1.13141e-07
52626,5.78285e-06,1.13141e-07
52627,5.78063e-06,1.1305e-07
52628,5.77836e-06,1.1305e-07
52629,5.77613e-06,1.12959e-07
52630,5.77383e-06,1.12959e-07
52631,5.77163e-06,1.12959e-07
52632,5.7694e-06,1.12868e-07
52633,5.76712e-06,1.12868e-07
52634,5.765e-06,1.12777e-07
52635,5.76266e-06,1.12777e-07
52636,5.76042e-06,1.12686e-07
52637,5.75817e-06,1.12595e-07
52638,5.75593e-06,1.12595e-07
52639,5.75369e-06,1.12595e-07
52640,5.75144e-06,1.12504e-07
52641,5.74923e-06,1.12504e-07
52642,5.74699e-06,1.12414e-07
52643,5.74476e-06,1.12414e-07
52644,5.74255e-06,1.12323e-07
52645,5.74028e-06,1.12323e-07
52646,5.73807e-06,1.12232e-07
52647,5.73585e-06,1.12232e-07
52648,5.73358e-06,1.12141e-07
52649,5.73134e-06,1.12141e-07
52650,5.72914e-06,1.1205e-07
52651,5.72693e-06,1.1205e-07
52652,5.72473e-06,1.11959e-07
52653,5.72246e-06,1.11959e-07
52654,5.7202e-06,1.11959e-07
52655,5.71803e-06,1.11868e-07
52656,5.71584e-06,1.11868e-07
52657,5.71361e-06,1.11777e-07
52658,5.71139e-06,1.11686e-07
52659,5.70919e-06,1.11686e-07
52660,5.70697e-06,1.11686e-07
52661,5.70471e-06,1.11595e-07
52662,5.70252e-06,1.11504e-07
52663,5.70026e-06,1.11504e-07
52664,5.69809e-06,1.11504e-07
52665,5.69588e-06,1.11413e-07
52666,5.69366e-06,1.11413e-07
52667,5.69144e-06,1.11322e-07
52668,5.68928e-06,1.11322e-07
52669,5.68706e-06,1.11231e-07
52670,5.68481e-06,1.11231e-07
52671,5.68258e-06,1.1114e-07
52672,5.68037e-06,1.1114e-07
52673,5.67818e-06,1.11049e-07
52674,5.67597e-06,1.11049e-07
52675,5.67385e-06,1.10958e-07
52676,5.67157e-06,1.10958e-07
52677,5.6694e-06,1.10867e-07
52678,5.66714e-06,1.10867e-07
52679,5.66491e-06,1.10867e-07
52680,5.66272e-06,1.10776e-07
52681,5.66057e-06,1.10776e-07
52682,5.65835e-06,1.10686e-07
52683,5.65613e-06,1.10686e-07
52684,5.65397e-06,1.10595e-07
52685,5.6517e-06,1.10595e-07
52686,5.64951e-06,1.10504e-07
52687,5.64733e-06,1.10504e-07
52688,5.64514e-06,1.10413e-07
52689,5.64295e-06,1.10413e-07
52690,5.64081e-06,1.10322e-07
52691,5.6386e-06,1.10322e-07
52692,5.63647e-06,1.10231e-07
52693,5.63423e-06,1.10231e-07
52694,5.632e-06,1.1014e-07
52695,5.62984e-06,1.1014e-07
52696,5.62764e-06,1.1014e-07
52697,5.62543e-06,1.10049e-07
52698,5.62328e-06,1.10049e-07
52699,5.62105e-06,1.09958e-07
52700,5.61883e-06,1.09958e-07
52701,5.61667e-06,1.09867e-07
52702,5.61449e-06,1.09867e-07
52703,5.61234e-06,1.09776e-07
52704,5.61014e-06,1.09776e-07
52705,5.608e-06,1.09685e-07
52706,5.60581e-06,1.09685e-07
52707,5.60362e-06,1.09594e-07
52708,5.60145e-06,1.09594e-07
52709,5.59928e-06,1.09503e-07
52710,5.5971e-06,1.09503e-07
52711,5.59489e-06,1.09412e-07
52712,5.59275e-06,1.09412e-07
52713,5.59062e-06,1.09412e-07
52714,5.5884e-06,1.09321e-07
52715,5.58627e-06,1.09321e-07
52716,5.58409e-06,1.0923e-07
52717,5.58191e-06,1.0923e-07
52718,5.57973e-06,1.09139e-07
52719,5.57756e-06,1.09139e-07
52720,5.57538e-06,1.09048e-07
52721,5.57323e-06,1.09048e-07
52722,5.57106e-06,1.08957e-07
52723,5.56888e-06,1.08957e-07
52724,5.56672e-06,1.08867e-07
52725,5.56458e-06,1.08867e-07
52726,5.56239e-06,1.08867e-07
52727,5.56025e-06,1.08776e-07
52728,5.55811e-06,1.08776e-07
52729,5.55598e-06,1.08685e-07
52730,5.55375e-06,1.08685e-07
52731,5.5516e-06,1.08594e-07
52732,5.54943e-06,1.08594e-07
52733,5.5473e-06,1.08503e-07
52734,5.54512e-06,1.08412e-07
52735,5.54298e-06,1.08412e-07
52736,5.54081e-06,1.08412e-07
52737,5.53862e-06,1.08321e-07
52738,5.53647e-06,1.08321e-07
52739,5.53435e-06,1.08321e-07
52740,5.53219e-06,1.0823e-07
52741,5.53005e-06,1.0823e-07
52742,5.52794e-06,1.08139e-07
52743,5.52573e-06,1.08139e-07
52744,5.52363e-06,1.08048e-07
52745,5.52148e-06,1.08048e-07
52746,5.51931e-06,1.07957e-07
52747,5.51715e-06,1.07957e-07
52748,5.51505e-06,1.07866e-07
52749,5.51292e-06,1.07866e-07
52750,5.51072e-06,1.07775e-07
52751,5.50857e-06,1.07775e-07
52752,5.50652e-06,1.07775e-07
52753,5.50432e-06,1.07684e-07
52754,5.50225e-06,1.07593e-07
52755,5.50003e-06,1.07593e-07
52756,5.49796e-06,1.07593e-07
52757,5.49582e-06,1.07502e-07
52758,5.49363e-06,1.07502e-07
52759,5.49153e-06,1.07411e-07
52760,5.48942e-06,1.07411e-07
52761,5.48729e-06,1.0732e-07
52762,5.48511e-06,1.0732e-07
52763,5.483e-06,1.0732e-07
52764,5.48087e-06,1.07229e-07
52765,5.4787e-06,1.07138e-07
52766,5.47659e-06,1.07138e-07
52767,5.47443e-06,1.07048e-07
52768,5.47233e-06,1.07048e-07
52769,5.47018e-06,1.07048e-07
52770,5.46809e-06,1.06957e-07
52771,5.4659e-06,1.06957e-07
52772,5.46385e-06,1.06866e-07
52773,5.46172e-06,1.06866e-07
52774,5.45962e-06,1.06775e-07
52775,5.4575e-06,1.06775e-07
52776,5.45534e-06,1.06684e-07
52777,5.45325e-06,1.06684e-07
52778,5.45109e-06,1.06684e-07
52779,5.44899e-06,1.06593e-07
52780,5.4469e-06,1.06593e-07
52781,5.44476e-06,1.06502e-07
52782,5.44266e-06,1.06502e-07
52783,5.44048e-06,1.06411e-07
52784,5.43834e-06,1.06411e-07
52785,5.43624e-06,1.0632e-07
52786,5.43416e-06,1.0632e-07
52787,5.43205e-06,1.06229e-07
52788,5.42995e-06,1.06229e-07
52789,5.42785e-06,1.06229e-07
52790,5.42573e-06,1.06138e-07
52791,5.42362e-06,1.06047e-07
52792,5.42152e-06,1.06047e-07
52793,5.41942e-06,1.06047e-07
52794,5.41729e-06,1.05956e-07
52795,5.41526e-06,1.05956e-07
52796,5.4131e-06,1.05865e-07
52797,5.41095e-06,1.05865e-07
